Latitude,Longitude,Name,Principal,Mobile,Email,Capacity,Panchayat
15.430280,74.195390,"Barabhumi High School, Tamdi Surla, Sancordem,",Shri.vinod joshi,9421157716,barabhumihighschool@gmail.com,134,Sancordem
15.431840,74.192680,G.P.S. Bolkarne,Lakshada naik,7798451344,lakshadanaik7035@gmail.com,18,Sancordem
15.385580,74.105380,G.P.S. Marad,Anupama naik,8554049889,ashwitagaonkar93@gmail.com,12,Dharbandora
15.601050,73.816358,"Holy Trinity School, Belwan Peddem, (ICSE)",Nirmala Dsouza,9850461282,nirmaladsouza963@gmail.com,39,Mapusa
15.596820,73.797988,"P.V.S.Sarojini Madhusudan Kushe Hr. Sec. School, Assagao",Devendra D Kenavdekar,9326123248,kushehss2012@gmail.com,1223,Assagao
15.576830,73.828690,"G.P.S. Paliem, Ucassaim",Rani Rane,9975565239,rane.rani7@gmail.com,0,"Ucassaim,Paliem-Punola"
15.418260,74.156580,G.P.S. Udalshem,Ujwala Naik,9403879674,desaiujawala57@gmail.com,2,Sancordem
15.442290,74.234030,G.P.S. Dharge,Diksha khutkar,8554050965,radhikatela1983@gmail.com,11,Sancordem
15.433840,74.153810,G.P.S. Kumbarwada,Gunaji gawde,9420975164,gunaji45@gmail.com,12,Sancordem
15.400450,74.205820,G.P.S. Satpal,Sneha gawde,9545785834,gaudesneha1993@gmail.com,9,Sancordem
15.427160,74.141470,G.P.S. Shivade,Akshaya karapurkar,9764705395,parnekarakshu@gmail.com,13,Dharbandora
15.447530,74.192480,G.P.S. Bottar,Vijay maulingkar,9420165116,vmaulingkar@gmail.com,25,Sancordem
15.401910,74.148410,G.P.S. Kalsai,Ankita sawant,7038048930,ankitasawantt@gmail.com,12,Dharbandora
15.314330,74.020920,"G.P.S. Tariwada, Shiroda",Minakshi A Naik,9011134351,meenanaik1702@gmail.com,12,Shiroda
15.319830,74.029620,G.P.S. Shiroda Centre,Bharti Gaonkar,9764701180,bharatigaonkar14@gmail.com,19,Shiroda
15.320920,74.033290,"Shri Kamakshi High School, Tarvale, Shiroda",Benny Sabestinho,9850693968,shrikamakshi609@yahoo.in,73,Shiroda
15.320920,74.033290,"Shri Kamakshi Primary School, Shiroda..",Mrs. Ridima Sarsolkar,9822149356,kamakshiprimarysection@gmail.com,33,Shiroda
15.321750,74.033580,"G.P.S. Chan, Shiroda",Nirmala Matkar,9022146977,nirmalamatkar54@gmail.com,37,Shiroda
15.707938,73.937138,"Shree Sateri English High School, Ibrampur",Kavita Choukekar ,7350296300,choukekarkavita2@gmail.com,156,Ibrampur
15.707938,73.937138,G.P.S. Ibrampur,Vandana Kalangutkar,9130836755,jayamalanarash@gmail.com,64,Ibrampur
15.706149,73.900389,"Alorna Panchkroshi High School, Alorna",Sarvesh Prabhudessai,9503915361,alorna198@gmail.com,115,Alorna
15.706149,73.900389,"Alorna Panchkroshi Primary School, Alorna",Sarvesh Prabhudessai,9503915361,alorna198@gmail.com,71,Alorna
15.706761,73.891973,G.P.S Talarn Pernem,Viresh Arjun Asolkar,9767091041,1771vishesh@gmail.com,27,Alorna
15.702337,73.890251,"St. Anne’s Primary School, Tormas,",Vijoy Kirtita,8552830368,stannhst05.33@gmail.com,56,Alorna
15.702337,73.890251,"St. Anne’s High School, Tormas, Talarn, Pernem",Vijoy Kirkitta,8552830368,stannhst05.33@gmail.com,102,Alorna
15.720900,73.856900,G.P.S. Tulaskarwadi,Navina Mandrekar,9579297128,navinamandrekar@gmail.com,11,Kasarvanem
15.796000,73.863000,"G.P.S. Patradevi Shahid Karnalsing Banipal,",Madhavi Bhatkhande,9405221040,bhatkhande.madhavi@gmail.com,17,Torxem
15.712230,73.871120,"Dnyandeep Academy High School, Purva Casarvarnem.",Kirti Gawas,8459620279,dnyandeepacademyschool@gmail.com,63,Kasarvanem
15.736700,73.892200,G.P.S. Chandel,Gauri Mhavalkar,9359349818,mhavalakargauri@gmail.com,14,Chandel Hassapur
15.734310,73.899370,"Hutatma Bapu Gawas Memorial Govt. High School,",Yadunand Naik Desai,9421241001,hbgmchandel@gmail.com,95,Chandel Hassapur
15.714490,73.890850,G.M.S. Kasarvarnem. 403 512.,SupriyaShetkar,9623019852,supriyasamashetkar8433@gmail.com,32,Kasarvanem
15.714490,73.890850,G.P.S. Casarvane,Supriya Shetkar,9633019852,supriyasoma8433@gmail.com,37,Kasarvanem
15.712230,73.871120,"Dnyandeep Primary School, Casarvarnem",Kirti U Gawas,8459620279,dnyandeepacademyschool@gmail.com,59,Kasarvanem
15.731600,73.855900,G.P.S. Shemeche Advan,Pramod Parab,8999749484,pramodparab0604@gmail.com,7,Varkhand Nagzar
15.753000,73.836000,G.P.S. Ugvem,Shekhar Gokarnkar,9421151325,girjagokarnkar@gmail.com,23,"Tamboxem,Mopa,Uguem"
15.550843,73.824703,"Maria Vitoria Gurjao Primary School, 32 Journalist Colony, Porvorim",Luena morais,7066465794,gurjao@outlook.in,156,Socorro
15.619610,73.894120,G.P.S. Monte de Guirim,Mrs Bindia Majik/ Mayekar,9764507718,bindiamajik@gmail.com,68,Assanora
15.536488,73.853416,G.P.S. Salvador do Mundo,Mrs Kripa K. Vaigankar,9834100147,Kripavaigaonkar@gmail.com,13,Salvador-Do-Mundo
15.536488,73.853416,"G.P.S. Joshwada, Socorro",Rupa Mayekar,8806260247,rupamayekar15@gmail.com,19,Salvador-Do-Mundo
15.514760,73.832590,G.P.S. Betim,Vidya Dilip Naik Gaonkar,9404478266,vidyanaikgaonkar@gamil.com,91,Penha-De-Franca
15.519180,73.829970,"Dona Leonor Memorial Primary School, Porvorim",Chitra D. Sawant,9420686209,dlmhighschool@gmail.com,426,Penha-De-Franca
15.558430,73.824703,"G.M.S. Socorro, Porvorim.",Roshani,9607814725,salgaonkarroshni@gamil.com,75,Socorro
15.536480,74.023411,"G.P.S. Serula, Britona",Naleeni Naik,9022111515,naleeni@gmail.com,0,Cudnem
15.550384,73.824307,"Primrose Primary School, M/107, Housing Board Colony, Porvorim",Ajay Fernandes,9822030454,ajayna@yahoo.com,0,Socorro
15.536488,73.853416,"G.P.S. Socorro, Porvorim",Rupa Mayekar,8806260247,rupa@gmail.com,19,Salvador-Do-Mundo
15.731413,73.829014,G.P.S. Khajane Porascadem,Veena Arondekar,9309197531,veenarondekar@gmail.com,9,Varkhand Nagzar
15.731413,73.829014,G.P.S. Vithladevi,Varsha Jhadhav,9764468132,varsha4759@gmail.com,11,Varkhand Nagzar
15.726659,73.836152,G.P.S. Varkhand,Siya Sahil Kalangutkar,8208865236,siyakalangutkar2017@gmail.com,15,Varkhand Nagzar
15.708792,73.854325,G.P.S. Nagzar,Pratibha Churi,9423886194,prathibhachuri7@gmail.com,48,Varkhand Nagzar
15.708792,73.854325,G.M.S. Nagzar. 403 512.,Pratibha Churi,9423886194,pratibhachuri7@gmail.com,24,Varkhand Nagzar
15.712938,73.880624,"Vademnagar Shikshan Seva Mandal's Sharda Hr Sec. School, Ozari ,Bhendali, Pernem",Gajanan Marathe,94211151508,shaedashss93.05@gmail.com,109,Kasarvanem
15.738948,73.903350,G.M.S. Hasapur. 403 512.,Rajani Chodankar,9764017064,rajanichodankar11@gmail.com,44,Alorna
15.738948,73.903350,G.M.S. Hasapur. 403 512.,Rajani Chodankar,9764017064,rajanichodankar11@gmail.com,47,Alorna
15.731564,73.940653,G.P.S. Hankhane,Shital Gaonkar,8459041901,gaonkarshital1@gmail.com,34,Alorna
15.731564,73.940653,"Govt. High School, Hankhane, Pernem.",Narendra M.Naik,8830887628,ghshakhane@gmail.com,118,Alorna
15.714819,73.948966,G.P.S. Hedus Ibrampur,Urmila Mopkar,9325646983,Urmilamopkar78@gmail.com,14,Ibrampur
15.738948,73.903350,G.P.S. Hasapur,Rajani Chodankar,9764017064,rajanichodankar11@gmail.com,44,Alorna
15.356410,74.122720,G.P.S. Kodli Tisk,Mrs. Deepali S. Kakodkar,9765013145,deepalipalyekar1987@gmail.com,11,Kirlapal-Dabhal
15.346840,74.113250,G.P.S. Kalsai,Smt. Ashwita Ankush Gaonkar,9923322696,ashwitagaonkar93@gmail.com,7,Kirlapal-Dabhal
15.357790,74.109150,G.P.S. Dabal,Mrs.Deepa Sandeep Gaonkar,9823902167,deepagaonkar005@gmail.com,15,Kirlapal-Dabhal
15.360620,74.079070,"Gananath English High School,Nirancal, Ponda",Mrs.Binny Barbosa,9823238577,gananathschool@gmail.com,197,Betora-Nirancal
15.456324,74.000380,"Surashri Kesarbai Kerkar High School, Keri",Mrs.Varsha B.Naik,9673811708,skkhs.keri@gmail.com,237,Querim
15.455240,74.000380,"Pradnya Shikshan Saunstha, Keri, Ponda.",Mrs.Netra C. Naik,7588486904,pradnayss01@gmail.com,120,Querim
15.349430,74.117760,"D.E.S. Immaculate Conception High School Colsai,Dabal,",Cynthia R Vaze E Hanriques,,ichs.dabal.goa@gmail.com,550,Kirlapal-Dabhal
15.332260,74.115170,G.P.S. Wagon,Priyanka jalmi,7798407383,jalmipriyanka14@gmail.com,14,Kirlapal-Dabhal
15.347460,74.109920,G.P.S. Sadgal,Shri. Ramakant v.Gaunkar,9011132098,gkramakant123@gmail.com,14,Kirlapal-Dabhal
15.313390,74.139730,"Somnath English High School, Savargal, Dharbandora.",Prajwala g.Bakhale,7038240348,somnathenglish33@gmail.com,379,Kirlapal-Dabhal
15.313370,74.139740,"Somnath Marathi Primary School, Savargal, Kirlapal , Dharbandora",Prajwala G.Bakhale,7038240348,somnathenglish33@gmail.com,90,Kirlapal-Dabhal
15.308750,74.140880,"G.P.S. Morkarni, Bandol",Kushavati Gaonkar,7030883613,gkushavati@gmail.com,19,Kirlapal-Dabhal
15.494780,74.014470,G.P.S. Volvoi,Anusuya Saju Shilkar,8788950919,palkaranu10@gmail.com,8,Volvoi
15.398108,74.121274,G.P.S. Shivade,Akshaya Karapurkar,9764705395,parmekarakshu@gmail.com,13,Dharbandora
15.398108,74.121274,G.P.S. Shivade,Akshaya Karapurkar,9764705395,parmekarakshu@gmail.com,13,Dharbandora
15.416380,74.085080,"Taleem High School, Plot No.18/19 Piliem Dharbandora",Ansira Riyaz Khan,8390745410,taleemhighschool1@gmail.com,78,Dharbandora
15.416380,74.085080,"Taleem Primary School, Plot No.18/19 Piliem Dharbandora",Ansira Riyaz Khan,8390745410,taleemhighschool1@gmail.com,154,Dharbandora
15.439974,74.065748,"S.E.S.’s Sarvodaya High School, Usgao,",Ashalata A.Misal,9823767950,seshs613usgaon@gmail.com,196,Usgao-Ganjem
15.333090,74.093220,G.P.S. Haluliwada,Pooja velip,8275385378,poojavelip3@gmail.com,20,Kirlapal-Dabhal
15.333060,74.093140,G.P.S. Camarconda,Usha P. Argekar,9923641044,ushanaik1044@gmail.com,15,Kirlapal-Dabhal
15.327410,74.126270,G.P.S. Kirlapal,Sulaksha A.Naik,9545945305,sulaksha.desai77@gmail.com,24,Kirlapal-Dabhal
15.325690,74.152320,G.P.S. Karmane,Sharmila S. vaidya,9423814075,sharmilavaidya53@gmail.com,25,Kirlapal-Dabhal
15.169279,74.218820,G.P.S. Dapode,Maya R Naik,9421315717,mayanaik50272@gmail.com,26,Bhati
15.100470,74.196103,G.P.S. Kumari,Vandana Bakre,9403075150,vandanadessai@gmail.com,13,Neturlim
15.396932,74.007861,"Govt. High School, Sadar, Ponda.",Antonio Paulo Braganza,9923247266,ghssadar@gmail.com,314,Ponda
15.407678,73.992798,"Smt.Nelly Joildo Aguiar Hr Secondary School, Ponda",Ashok S. Mether,9154190677,metherashok@gmail.com,1116,Bandora
15.406684,74.017183,"Dr. K.B. Hedgewar Vidyalay, Tisk -Ponda",Sarveshvati Bhairavi,9405213656,drkbhponda@gmail.com,589,Curti-Khandepar
15.413487,73.989378,"P.E.S. Shri Ravi Naik Hr. Secondary School Of Arts, Science & Com.,Farmagudi",Vishwas Raikar,9423821058,pessrsnhss@gmail.com,794,Bandora
15.396896,74.007861,"Vidhya Vruddhi Saunstha, Kurtarkar Nagari, Ponda",Rukmi Dangi,9421241444,vidyavruddhiprimary@gmail.com,445,Ponda
15.396869,74.007861,"Vidya Vrudhi High School, Kurtarkarnagari",Rukmi Dangi,9421241444,vidyavruddhiprimary@gmail.com,387,Ponda
15.410640,74.026520,"G.P.S. Marval, Curti",Shraddha S.Naik,9764732777,shraddha19swara@gmail.com,19,Curti-Khandepar
15.436440,74.041040,"G.P.S. Gauthan, Khandepar",Lata D.Naik,9764598330,latanaik246@gmail.com,25,Curti-Khandepar
15.442440,74.035230,"G.P.S. Murdi, Khandepar",Shruti gaude,7262801168,shrutigaude5815@gmail.com,16,Curti-Khandepar
15.443240,74.064140,"G.P.S. Barajan, Usgao",Sushma harmalkar,9421244722,harmalkarsushma488@gmail.com,89,Usgao-Ganjem
15.462160,74.070510,"G.P.S. Nanus, Usgao",Arun parsekar,8788436117,arunparsekar1968@gmail.com,23,Usgao-Ganjem
15.466250,74.089880,"G.P.S. Ganjem, Usgao",Harshada chari,9011939085,vinayakgawde281@gmail.com,19,Usgao-Ganjem
15.466250,74.089880,"Govt. High School, Ganjem, Usgao,",Pooja v naik,9765329256,ghsganje@yahoo.com,95,Usgao-Ganjem
15.445627,74.056304,"St. Joseph High School, Takwada-Usgao,",Siprian Braganza,9284351726,siprian.braganza@gmail.com,417,Usgao-Ganjem
15.445648,74.056297,"St. Joseph School, Takwada-Usgao.403 407.",Siprian Braganza,9284351726,siprian.braganza@gmail.com,36,Usgao-Ganjem
15.332920,74.241390,"Our Lady of Piety High School, Collem, Dharbandora",Carson H.Dourado,8554042254,pletyschoolcollem@rediffmail.com,427,Colem
15.389530,73.811350,"Anjuman Himayatul Islam High School, Baina, Vasco-da-Gama",Shri Mahadev P. Dabholkar,9421242298,anjumanhighschool@rediffmail.com,679,Mormugao
15.389530,73.811350,"Anjuman Himayatul Islam Primary School, Baina , Vasco",Shri Mahadev P. Dabholkar,9421242298,anjumanhighschool@rediffmail.com,584,Mormugao
15.387350,73.811950,Shree Yallalingeshwar sharada mandir Sasmolam,Shri Parmeshwargouda V. Patil,9422388641,sysm.vasco@gmail.com,40,Mormugao
15.326404,74.240849,G.P.S. Sousamoll,Savita Tatho,9423229698,savitatatho@gmail.com,16,Colem
15.399090,73.826650,"Govt. High School, New Vaddem, Mormugao. 403 802.",Mrs. Namrata Satardekar,9673565683,ghs.newvaddem@gmail.com,98,Mormugao
15.401560,73.826640,"Vadem Nagar Shikshan Seva Mandals Hr. Sec. School, Vadem Nagar",Mrs Anagha B. Deshpande,9823375733,vnhss89.04@gmail.com,315,Mormugao
15.401560,73.826640,"Vadem Nagar English High School, Vadem",Mrs. Uma Dessai,9823632392,vnehs79@gmail.com,241,Mormugao
15.401560,73.826640,"G.P.S. Vadenagar, Vasco",Mrs. Uma Dessai,9823632392,vnehs79@hmail.com,90,Mormugao
15.392510,73.828860,"Govt. High School, Vadem Nagar, Ward No. 2,",Mrs. Sonali Pednekar,8975285921,ghsvadenagar@gmail.com,160,Mormugao
15.461573,73.978849,G.P.S. Cuncoliem,Vindha V.Naik,9049599177,vindanaik6@gmail.com,55,"Veling,Priol,Cuncoliem"
15.396630,73.840180,"Regina Mundi High School, Chicalim,",Mr. Sabotian Jeorge,8080107648,reginamundischool@gmail.com,632,Chicalim
15.396630,73.840180,"Regina Mundi Primary School, Chicalim",Mr. Sabotian George,8080107648,reginamundischool@gmail.com,410,Chicalim
15.394700,73.831980,"Vidya Mandir Adarsh Nagar, Airport Road, Chicalim",Shubhada Keny,9420820765,vidyamandir.chicalim@yahoo.com,783,Mormugao
15.390820,73.836240,"Naval Children School, Airport Road Chicalim,",Mrs. Anupama Mehra,8860880640,ncsgoa@yahoo.co.in,1580,Chicalim
15.383950,74.015260,"G.P.S. Bonbag, Betora",Uma borkar,9923247075,umaborkar32@gmail.com,39,Betora-Nirancal
15.403530,74.025700,"G.P.S. Mhalshi, Curti",Diksha prabhugaonkar,8551990974,diksha.prabhugaonkar18@gmail.com,10,Curti-Khandepar
15.081567,74.201575,G.P.S. Nune,Prakash phadke,9420973538,prakashpadke122@gmail.com,39,Neturlim
15.171267,74.241273,G.P.G. Bhati,Shakuntala B Gosavi,9423551920,preetipgosavi6@gmail.com,28,Bhati
15.148600,74.224200,G.P.S. Naiquinim,Shrutika  Gaunkar,9158433605,shrutikagaunkar@gmail.com,9,Bhati
15.263210,74.102590,"Shrimati Chandrabhaga Tukoba Naik High School, Curchorem",Minaxi Naik,,chandrabhaghaschool@gmail.com,250,Curchorem Cacora
15.363350,74.102480,"Smt. Chandrabhaga Tukoba Naik Higher Secondary School, Curchorem",Agripada N Bhat,9423883911,ctnhss@yahoo.in,807,Betora-Nirancal
15.252304,74.063657,"Chandranath Education Society's High School, Assolda",Ankita M Dessai,9923635446,ceshso708@gmail.com,164,Assolda
15.254304,74.063657,"Ideal Modern Primary School , Assolda",Pramila Raut Dessai,9673449433,ceshs0708@gmail.com,151,Assolda
15.402140,74.013640,"St. Mary’s High School, Ponda 403 401.",Sr.Pobrina fernandes,9011743246,pobrina@gmail.com,624,Ponda
15.402140,74.013640,"St. Mary’s Primary School, Ponda. 403 401.",Sr.Pobrina fernandes,9011743246,pobrina@gmail.com,629,Ponda
15.409930,73.988760,"Pragati Vidhyamandir, Bandora",Rita Sapra,9405952550,pvmfarmagudiponda@gmail.com,258,Bandora
15.331930,74.074450,"G.P.S. Paz, Shiroda",Arthi Gosavi,7448097623,gosaviarthi300@gmail.com,16,Shiroda
15.320840,74.073350,"Shri Bramadurga High School, Paz, Shiroda",Ravi Pandu Velip,8805177898,bramhadurga06.38@gmail.com,152,Panchawadi
15.438800,73.951850,"G.P.S. Honso, Marcaim",Sulaksha Arun Chodankar,8459735826,sulakshachodankar16@gmail.com,22,Kundaim
15.359720,74.123630,G.P.S. Daukond,Vidhya S. Salgaonkar,7767832524,vidhi2241@rediffmail.com,19,Dharbandora
15.371630,74.141190,G.P.S. Thatod,Shrutika D.Kadekar,9673498448,shrutikakadekar@gmail.com,15,Dharbandora
15.369210,74.105590,G.P.S. Dhulai,Nikita H.Vaigankar,9545646595,vaigankarnikita@gmail.com,7,Dharbandora
15.254960,74.097020,"G.P.S. Ganemorod, Xeldem",Reshma Raut Dessai,9423594876,reshmaraut1973@gmail.com,12,Curchorem Cacora
15.267400,73.944400,"Auxilium Convent School, Benaulim,",Sr. Elizabeth Coelho,8380058668,ahsb08.65@gmail.com,472,Benaulim
15.267400,73.944400,"Auxilium Convent Primary School, Benaulim",Sr. Elizabeth Coelho,8380058668,ahsb08.65@gmail.com,254,Benaulim
15.278400,73.971900,"G.P.S. Motidongar, Aquem Alto",Mrs. Sangam V. Komarpant,9673167817,sangamkomarpant@gmail.com,90,Margao
15.287690,73.988200,"Daddy’s Home Special School Near Mutt Sankul, Gogol, Margao-Goa",Fr. Valmiki Dias,9823121666,daddyshomegoa@rediffmail.com,31,Margao
15.402830,74.003270,G.P.S. Ponda Centre,Vijaya Atmaram Desai,9421157383,vijayadesaigoa@gmail.com,82,Ponda
15.234900,73.986400,G.P.S. Dramapur,Mrs Brenda Mendonca,9822387413,brendamendonca1967@gmail.com,36,Dramapur
15.234900,73.986400,G.M.S. Dramapur. 403 725.,Mrs. Brenda Mendonca,9822387413,Brendamendonca1967@gmail.com,36,Dramapur
15.212400,73.976000,"St. Mary of the Angels Convent High School, Chinchimim",Sr. Molin Dsilva,7083173556,St.maryschinchinim@gmail.com,467,Chinchinim-Deussua
15.212400,73.976000,St. Mary of the Angels Convent Primary Chinchinim,Sr. Molin Dsilva,7083173556,stmaryschinchinim@gmail.com,508,Chinchinim-Deussua
15.272700,73.964700,"Child Care Primary School, 35-A, Gold Road, Pajifond",Freeda Antao,2732033,childcareinternationalschool@yahoo.co.in,199,Margao
15.278500,74.019400,"St. Vincent De Paul Special School, Betora waddo, Curtorim, Salcete-Goa",Maria H.A. Costa,9130691827,trump777ma@gmail.com,45,Curtorim
15.269400,73.994100,"Our Lady of Rosary School, Zarivaddo, Davorlim, Navelim",Fr. Domnigos Noronha,9822389918,ourladyofrosaryzorivaddo@gmail.com,358,Rumdamol-Davorlim
15.287000,74.005500,G.P.S. Maina Curtorim,Sunita Chari,9049075589,Adpaikarmanisha@gmail.com,18,Curtorim
15.450983,74.049204,"Smt. Tarabai Dalvi High School, Pale -Usgao",Rupesh Kamat,8007346506,smttarabai@gmail.com,269,"Pale,Cotombi"
15.450988,74.049217,"Smt. Tarabai Dalvi Primary School, Pale, Usgao",Rupesh Kamat,8007346506,smttarabai@gmail.com,118,"Pale,Cotombi"
15.263040,73.957800,G.P.S. Khareband No.1,Mrs. Sheela Tari alias Seema Pagi,9637397739,seemapagi1966@gmail.com,61,Margao
15.247300,73.956600,G.P.S. Telaulim,Mrs. Sharmila Talaulikar,9420820584,sharmilatalaulikar@gmail.com,55,Telaulim
15.256900,73.965500,"G.P.S. Mandopa, Navelim",Beena Rivonkar,9421247486,beenarivonkar@gmail.com,70,Navelim Salcete
15.283300,73.992600,"Husn Sahara English Medium School, Gogal",Nazarana Bi,7038957821,saharagogal@gmail.com,177,Margao
15.283300,73.985600,"Shishukunj Primary School, Housing Board,",Anna Pires,9823676161,quiteriaanna14@gmail.com,209,Margao
15.277100,73.988200,"Husn Maqil Primary School, Gogal Housing Board, Margao",Nazarana Bi,9309101991,saharagogal@gmail.com,105,Rumdamol-Davorlim
15.418380,74.067430,"G.P.S. Dhatwada, Usgao",Vrunda V. Naik,9850239335,vrundamorajkar9382@gmail.com,42,Usgao-Ganjem
15.420680,74.087110,G.P.S. Gauthan,Surekha S.Naik,9423886381,surekhanaik1982@gmail.com,152,Dharbandora
15.424640,74.091090,"G.P.S. Kassailye, Tisk Usgao",Vijaya p.gawas,9637399943,vijayadangui16@gmail.com,39,Usgao-Ganjem
15.410910,74.088620,G.P.S. Pratapnagar,Lahira D candolkar,7498421252,candolkarlahira@gmail.com,15,Dharbandora
15.387820,73.845350,"Keshav Smruti Hr. Secondary School, Alto Dabolim",Shri Shankar V. GaONKAR,9422846768,keshavsmrutihss2014.@gmail.com,303,Chicalim
15.387820,73.845350,"Keshav Smruti High School, Alto Dabolim,",Mrs. Sushma Korgaonkar,9525087166,keshavsmrutihs@gmail.com,1095,Chicalim
15.385490,73.849070,"Keshav Smruti Primary School, Dabolim,",Sushma Korgaonkar,9525087166,keshavsmrutiprysch@gmail.com,651,Chicalim
15.374520,73.894500,"Keshav Smruti Bal Vikas Mandir, Upasananagar, Sancoale",Mrs Disha Patil,9673742164,ksbvm2013@gmail.com,194,Sancoale
15.374520,73.894500,"Keshav Smruti Bal Vikas Mandir, Upasananagar, Sancoale",Mrs. Disha patil,9673742164,ksbvm2013@gmail.com,106,Sancoale
15.373460,73.895730,"Bharatiya Vidya Bhavan’s, Narayan Bandekar School, Upasnagar,",Mrs. Saroj Kujur,9422464318,goabhavans@gmail.com,253,Sancoale
15.373460,73.895720,"Bhartiya Vidya Bhavan's Narayan Bandekar School, Upasnagar, Zuarinagar",Mrs. Saroj Kujur,9422464318,goabhavans@gmail.com,202,Sancoale
15.412280,74.178740,G.P.S. Panaswada,Surekha desai,8275647966,ujwalarane17@gmail.com,4,Sancordem
15.375790,73.842750,"G.P.S. Podxiro, Dabolim",Mrs. Shreya Gawas,9423812653,jayantikhot26@gmail.com,12,Chicolna-Bogmalo
15.388640,73.846470,"Don Bosco Primary School, Alto-Dabolim",Mrs. Tiacy C. Fernandes,7038533310,donboscodabolim@gmail.com,251,Chicalim
15.398620,73.849070,G.P.S. Chicalim,Inuss Shaikh,9604869097,shaikhinuss@gmail.com,30,Chicalim
15.401720,73.900530,"Shree Shantadurga High School, Sancoale,",Vanessa D'Cunha,9881025965,shantadurgahighschool@gmail.com,96,Sancoale
15.388720,73.902130,"St. Joseph Vaz High School, Sancoale,",Sister Claret ,9922229181,bjvhs@yahoo.com,417,Sancoale
15.374350,73.885460,"Govt. High School, Zuarinagar, Vasco-da-Gama.",Ms. Elna Das,9604976324,ghszuarinagar.22@gmail.com,242,Sancoale
15.334510,74.205550,"Govt. High School, Shigao, Collem, Dharbandora.",Sujata gaonkar,9404864792,ghssc@gmail.com,55,Colem
15.385160,73.868550,"Shree Yallingeshwar Sharda Mandir, Zari Zuarinagar,",Mrs. Sunita Sukumari,7972422899,susmschoolzari@gmail.com,196,Sancoale
15.423490,74.149830,G.P.S. Nave,Shripad gawade,9404401451,gawadegauresg66@gmail.com,12,Sancordem
15.385840,74.003020,"Lokvishwas Prathisthan Special School for Mentally Challanged children, Kapileshwari, Dhavali,",Arvind more,9823591889,lokpra.goa@gmail.com,206,Quela
15.401130,73.974370,"G.V.M.’s Rajmata Padmavati Raje ,Bandora",Mrs.cecilia D lima,9764396280,gvms.rprs61@gmail.com,284,Bandora
15.426230,74.043765,"Matoshri Indirabai B.Khandeparkar High School, Khandepar",Sabnam Aga,9420164581,mibkhs@rediffmail.com,1180,Curti-Khandepar
15.367030,73.999550,"G.V.M.’s K.G./Pragati Primary School, Borim, Ponda. 403 103.",Mrs.vaishali deshpande,9823134275,pragati66.vidbor@gmail.com,270,Borim
15.370890,74.096750,G.P.S. Kumbarwada,Sanaya Sushant Sangodkar,9823879918,sanayasangodkar@gmail.com,22,Betora-Nirancal
15.372670,73.976250,"Sharada Primary School, Durbhat, Ponda",Mrs.Milan s. Zambrekar,9423821864,sehsdurbhat06.16@gmail.com,83,Durbhat
15.372670,73.973250,"Sharda English High School, Durbhat,",Milan s. Zambrekar,9423821864,seshdurbhat06.16@gmail.com,164,Durbhat
15.359720,74.123630,G.P.S. Daukond,Vidhya S. Salgaonkar,7767832524,vidhi2241@rediffmail.com,19,Dharbandora
15.371630,74.141190,G.P.S. Thatod,Shrutika D.Kadekar,9673498448,shrutikakadekar@gmail.com,15,Dharbandora
15.248600,73.935700,"St Anne’s Primary School, Mazilwado",Mrs. Adelina Fernandes,9822147462,stannesbenaulim@gmail.com,453,Benaulim
15.284800,73.975100,G.P.S. Borda,A.S.A. Colina Dias Principal,9423886627,gmhssborda@gmail.com,617,Margao
15.283520,73.966900,G.P.S. Fatorda,Swapna ,8888718173,swapnajaniloji@gmail.com,20,Margao
15.284700,73.975100,G.P.S. Borda,Medini Prabhu Dessai,9404452601,prabhumedini@gmail.com,69,Margao
15.284700,73.975100,"Govt. Multipurpose Higher Secondary school, Borda, Margao",Seema Salelkar,9922562166,gmultihighschool@gmail.com,190,Margao
15.313900,73.986100,G.P.S. Raia,Mrs. Slesha Chodankar,8007453192,sleshachodankar@gmail.com,17,Raia
15.302800,73.975400,"Our Lady of Livramento School, Arlem,",Fr. Ventura,9923697328,poesocorin@gmail.com,59,Raia
15.254960,74.097020,"G.P.S. Ganemorod, Xeldem",Reshma Raut Dessai ,9423594876,reshmaraut1973@gmail.com,12,Curchorem Cacora
15.444590,74.045950,"G.P.S. Kantor, Usgao",Shubangi R.Naik,9049315182,rahulgoa53@gmail.com,5,Usgao-Ganjem
15.231059,74.076550,"G.P.S. Kumbarwada, Xeldem",Rekha s fal Dessai,9763689106,rekhafaldessai4@gmail.com,13,Xeldem
15.229610,74.093620,"G.P.S. Chinch Nagar, Xeldem",Mala N Telang,9403270597,malatelang@gmail.com,14,Xeldem
15.264040,74.114640,"Late. Wing Comdr. Vishwanath B.Sanvordekar , G.P.S. Sanvordem",Nalini S Gaonkar ,9420594692,nalinigaonkar472@gmail.com,41,Curchorem Cacora
15.339326,74.171888,G.P.S. Valdanv,Satyawan malgo Velip,7798279385,satyawanvelip63@gmail.com,16,Kalay(Kalem)
15.397441,74.016772,"Gurukul Academy, Sainagar Ponda",Bharti Jadhav,9423055258,gurukulacademyponda@yahoo.com,385,Curti-Khandepar
15.487960,74.009500,"G.P.S. Sateribhat, Volvoi",Puja Shailendra Sawant,7767020840,pujasawant03@gmail.com,14,Volvoi
